"REF_DATE","GEO","DGUID","Products","Variables","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Nova Scotia","2016A000212","Marl (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420415","5.100.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Marl (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420416","5.101.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Mica (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420417","5.102.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Mica (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420418","5.102.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Mica (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420419","5.102.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Mica (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420420","5.103.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Peat (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420425","5.106.1","2178","","","","0"
"2023","Nova Scotia","2016A000212","Peat (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420426","5.106.2","2316","","","","0"
"2023","Nova Scotia","2016A000212","Peat (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420427","5.106.3","643","","","","0"
"2023","Nova Scotia","2016A000212","Peat (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420428","5.107.4","946","","","","0"
"2023","Nova Scotia","2016A000212","Potash, muriate of potash (MOP) (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420435","5.110.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Potash, muriate of potash (MOP) (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420436","5.110.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Potash, muriate of potash (MOP) (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420437","5.110.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Potash, potassium oxide (K2O) (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420429","5.108.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Potash, potassium oxide (K2O) (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420430","5.108.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Potash, potassium oxide (K2O) (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420431","5.108.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Potash, muriate of potash (MOP) (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420438","5.111.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Potassium sulphate (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420439","5.112.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Potassium sulphate (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420440","5.112.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Potassium sulphate (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420441","5.112.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Potassium sulphate (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420442","5.113.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Pumice (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420443","5.114.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Pumice (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420444","5.114.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Pumice (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420445","5.114.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Pumice (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420446","5.115.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Salt (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420447","5.116.1","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420448","5.116.2","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420449","5.116.3","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt, fine vaccum (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420450","5.117.1","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt, fine vaccum (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420451","5.117.2","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt, fine vaccum (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420452","5.117.3","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt, in brine (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420453","5.118.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Salt, in brine (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420454","5.118.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Salt, in brine (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420455","5.118.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Salt, rock (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420456","5.119.1","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt, rock (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420457","5.119.2","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt, rock (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420458","5.119.3","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420460","5.120.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt, fine vaccum (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420461","5.121.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Salt, in brine (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420462","5.122.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Salt, rock (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420463","5.123.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Serpentine (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420478","5.130.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Serpentine (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420479","5.130.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Serpentine (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420480","5.130.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Serpentine (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420481","5.131.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Soapstone, pyrophyllite and talc (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420482","5.132.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Soapstone, pyrophyllite and talc (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420483","5.132.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Soapstone, pyrophyllite and talc (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420484","5.132.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Soapstone, pyrophyllite and talc  (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420485","5.133.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Sodium sulphate (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420486","5.134.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Sodium sulphate (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420487","5.134.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Sodium sulphate (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420488","5.134.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Sodium sulphate (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420489","5.135.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Wollastonite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420522","5.150.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Wollastonite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420523","5.150.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Wollastonite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420524","5.150.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Wollastonite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420525","5.151.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Zeolite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420526","5.152.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Zeolite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420527","5.152.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Zeolite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420528","5.152.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Zeolite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420529","5.153.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Aggregates, clay and refractory minerals (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1287584100","5.154.4","147378","","","","0"
"2023","Nova Scotia","2016A000212","Clay (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420650","5.80.1","","x","","","0"
"2023","Nova Scotia","2016A000212","Clay (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420651","5.80.2","","x","","","0"
"2023","Nova Scotia","2016A000212","Clay (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420652","5.80.3","","x","","","0"
"2023","Nova Scotia","2016A000212","Clay (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420653","5.81.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Clay products (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420654","5.82.1","","x","","","0"
"2023","Nova Scotia","2016A000212","Clay products (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420655","5.82.2","","x","","","0"
"2023","Nova Scotia","2016A000212","Clay products (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420656","5.82.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Clay products (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420657","5.83.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Lime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420677","5.92.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420678","5.92.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420679","5.92.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime, quicklime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420680","5.93.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime, quicklime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420681","5.93.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime, quicklime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420682","5.93.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime, hydrated lime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420683","5.94.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime, hydrated lime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420684","5.94.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime, hydrated lime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420685","5.94.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420686","5.95.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime, quicklime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420687","5.96.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Lime, hydrated lime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420688","5.97.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Magnesite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420689","5.98.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Magnesite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420690","5.98.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Magnesite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420691","5.98.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Magnesite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420692","5.99.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Nepheline syenite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420421","5.104.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Nepheline syenite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420422","5.104.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Nepheline syenite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420423","5.104.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Nepheline syenite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420424","5.105.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Sand and gravel (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420464","5.124.1","8101564","","","","0"
"2023","Nova Scotia","2016A000212","Sand and gravel (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420465","5.124.2","8220957","","","","0"
"2023","Nova Scotia","2016A000212","Sand and gravel (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420466","5.124.3","3277402","","","","0"
"2023","Nova Scotia","2016A000212","Silica sand, quartz crude, quartz milled (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420467","5.125.1","","x","","","0"
